# #id    turkerid    label    a1    a2
arg246334_arg575745	A1CF6U3GF7DZEJ	equal	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.
arg246334_arg254062	A14WWG6NKBDWGP	a1	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. There is no a single prophecy in the Bible, and certainly none that have come true.
arg246334_arg231497	A3AKQGRS09R3IL	a1	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.
arg246334_arg244514	A1TJWC7XMTVY1Q	a1	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.
arg231487_arg246334	A354QMVOXVCIS2	a2	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.
arg229388_arg246334	ADUJUZANFOWKW	equal	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. It allows for more logic in my mind.	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.
arg246334_arg229398	A29H76PRANC3J7	a1	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	Notmymuse, Give me one logical reason to believe Christianity. Just one. I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). Once you have done this, disprove ALL logical arguments against Christianity. Once you have done this, disprove all other religions. - Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.
arg439197_arg246334	A3I3F5BPVCPEQT	a2	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.
arg488146_arg613494	A1YVUKSA7LZP0	equal	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	No one has ever waged a war in the name of atheism.
arg230365_arg613494	ADUJUZANFOWKW	a2	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	No one has ever waged a war in the name of atheism.
arg229484_arg613494	A2WS2N6YRHWUO7	a2	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	No one has ever waged a war in the name of atheism.
arg613494_arg237637	A3LWAR1QNK5ECW	a1	No one has ever waged a war in the name of atheism.	god aint flipppin real, so get over it u dumb belivers of god
arg229697_arg613494	A1ISXYFUJMER79	a2	Why do you think we can't stand that question? ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on	No one has ever waged a war in the name of atheism.
arg229265_arg613494	A33LYSCQQU1YDJ	a2	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. (http://aynrandlexicon.com/lexicon/religion.html) (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	No one has ever waged a war in the name of atheism.
arg231491_arg613494	A1XRLHJF784XEK	a1	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	No one has ever waged a war in the name of atheism.
arg328210_arg613494	A2PVBG437LJJG2	a2	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	No one has ever waged a war in the name of atheism.
arg613494_arg231620	A1O7IJ3133I9IL	a1	No one has ever waged a war in the name of atheism.	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.
arg230146_arg613494	A4ZKTP62FEYP5	a2	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	No one has ever waged a war in the name of atheism.
arg613494_arg229241	AYJGJAIY0EXW	a2	No one has ever waged a war in the name of atheism.	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.
arg488148_arg613494	ADUJUZANFOWKW	equal	Did i also mention that christianity condones slavery? If jot I'm sorry	No one has ever waged a war in the name of atheism.
arg231494_arg613494	A39WZZH6ZEV5LZ	a1	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	No one has ever waged a war in the name of atheism.
arg244579_arg613494	A18OP52C12P1QU	a2	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	No one has ever waged a war in the name of atheism.
arg250867_arg613494	A2WJ74HO7I7FRX	equal	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	No one has ever waged a war in the name of atheism.
arg613494_arg240623	AIC8CB12DQC0K	a2	No one has ever waged a war in the name of atheism.	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.
arg240625_arg613494	AHNU7D8W6YPXD	a2	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	No one has ever waged a war in the name of atheism.
arg270902_arg613494	A2DTGF62VP3TO0	equal	Religion in the past has caused many wars. It encourages racism , sexism and homophobia. It is something that gives us prejudice. It makes us hate one another. the time has come to put a stop to it.	No one has ever waged a war in the name of atheism.
arg253486_arg613494	A1KX40I6QQ99WI	a1	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	No one has ever waged a war in the name of atheism.
arg613494_arg250846	A15O1N2NPS6GW4	equal	No one has ever waged a war in the name of atheism.	Atheism; I need at least some evidence before I can believe in magic.
arg488149_arg613494	A29H76PRANC3J7	equal	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	No one has ever waged a war in the name of atheism.
arg613494_arg231485	A2O8U9FCUBQA97	a1	No one has ever waged a war in the name of atheism.	ever since recorded history weve believed in sky spirits for which no evidence exists at all.
arg613494_arg575745	A1FHYDR6ADFLLO	a2	No one has ever waged a war in the name of atheism.	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.
arg254062_arg613494	A29H76PRANC3J7	a1	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. There is no a single prophecy in the Bible, and certainly none that have come true.	No one has ever waged a war in the name of atheism.
arg231497_arg613494	A3LWAR1QNK5ECW	a2	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	No one has ever waged a war in the name of atheism.
arg244514_arg613494	ADUJUZANFOWKW	a2	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	No one has ever waged a war in the name of atheism.
arg613494_arg231487	A29H76PRANC3J7	a1	No one has ever waged a war in the name of atheism.	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!
arg229388_arg613494	ADUJUZANFOWKW	a1	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. It allows for more logic in my mind.	No one has ever waged a war in the name of atheism.
arg613494_arg229398	A24GO5LYDQE2T1	a1	No one has ever waged a war in the name of atheism.	Notmymuse, Give me one logical reason to believe Christianity. Just one. I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). Once you have done this, disprove ALL logical arguments against Christianity. Once you have done this, disprove all other religions. - Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.
arg439197_arg613494	A2HO6I23V0847M	a1	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	No one has ever waged a war in the name of atheism.
arg230365_arg488146	ATLBTNXBXSXFC	a1	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
arg488146_arg229484	AM3FJP29J6RXZ	a2	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.
arg488146_arg237637	A3DS4BF49Q8HD8	a1	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	god aint flipppin real, so get over it u dumb belivers of god
arg488146_arg229697	A3V23L7PDHJ79Y	a1	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	Why do you think we can't stand that question? ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on
arg488146_arg229265	A3J5FG2II9VHDU	a1	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. (http://aynrandlexicon.com/lexicon/religion.html) (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)
arg488146_arg231491	A17D7S6EGNBJNQ	a2	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.
arg328210_arg488146	A3OKWRLKLYVH4F	a2	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
arg231620_arg488146	A33VT6UJMHE9P2	equal	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
arg230146_arg488146	A29H76PRANC3J7	a2	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
arg229241_arg488146	A38RMN9ZMNHWDV	a1	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
arg488148_arg488146	ADUJUZANFOWKW	equal	Did i also mention that christianity condones slavery? If jot I'm sorry	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
arg488146_arg231494	A33VT6UJMHE9P2	a2	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.
arg244579_arg488146	A29H76PRANC3J7	a2	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc Atheism: the rejection of these claims based on logic, observation, and common sense
