#id	rank	argument	turkID
1607563438	0.35088	Are you a Christian...or anything? If not, than hey who's to stop you! For the record, yeah it's wrong. Unfortunately, it's impossible to argue that, if you and the opposing individual refuse to share the same beliefs. Hence, my first point.	A35V3K3PZ1ULET
50112	0.64912	porn is wrong.............. unless it has smoken hot lesbians in it <br/> in fact i am downloading porn even as i type	A35V3K3PZ1ULET
1889622141	0.35088	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	A1MYUUG9YLFIY8
27868	0.64912	in the past, children could walk around as they pleased, to and from the candy store, to and from school. now there are child pornographors, sexual predators online. porn has opened the doors to new crimes.	A1MYUUG9YLFIY8
54187	0.50000	If one is in a relationship then yes porn is wrong. No one has the right to tell others what to do, we can only hope to influence. Porn is disgusting. Seriously. It exploits men and women. It is not realistic and can split up relationships. <br/> If a man and a woman or a woman and a woman or man and a man are in a relationship then they should not need any other forms of sexual gratification other than their spouse. Out of love. And respect.	A3W1K0JOVXOAV
1191878965	0.50000	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A3W1K0JOVXOAV
29393	0.35088	Porn is wrong when it is not done in moderation. Porn addicts turn out to have intimacy issues in their relationships and mistreat and view women in a negative manner. Also people who are addicted to porn, expect all women to look like porn stars and act like porn stars, when in reality that is not what sex is about... But it tends to screw up their reality.	A2B2N9S2A22JJX
2466	0.64912	Porn is Wrong. <br/> mainly because they are Not <br/> Doing it Right. <br/> it should be Hi Def. <br/> in three years, it will <br/> be in 3-D.	A2B2N9S2A22JJX
39342	0.09615	The argument that porn would expose one to the reality in life, and thus increasing one's maturity and prevent possible future sexual assaults, is totally crap. <br/> porn is definitely wrong. after a dosage, the guilt of wasting ur time, wasting energy, wasting effort and not devoting urself to another thing and regretting that you should not have started would almost kill you. trust me. <br/> its a road that shld not be taken, its as bad as smoking and dugs. i think the only reason its not banned in most developed countries is that they are facing an aging population.	AQ8BWB7RNSQ6A
79734	0.25962	jarman: <br/> porn is wrong because it sholud be in 4-D with surround sound and special effects :) it would make it much more pleasurable btw im a girl........	AQ8BWB7RNSQ6A
25796815	0.09615	What do you see in porn? <br/> -> sex <br/> What is sex for? <br/> -> baby making <br/> why should you watch others make baby? <br/> -> pleasure <br/> what causes pleasure? <br/> -> temptation <br/> what do you do to control temptation? <br/> -> then do it... <br/> conclusion: Porn is in a situation where there is temptation to increase the population of the next generation... wow.	AQ8BWB7RNSQ6A
71943	0.17788	well, the people who watch porn, <br/> i guess thats ok, its NORMAL. <br/> but the people who are <br/> IN the porn, that is not normal.. <br/> i read it in a abnormal psychology book, <br/> that means they have a disorder	AQ8BWB7RNSQ6A
32588	0.09615	Porn is wrong.. <br/> If people Watch it... We will want to do a free sex... Free Sex will bring a disease especially HIV... <br/> In Morallity it is wrong...	AQ8BWB7RNSQ6A
50112	0.17788	porn is wrong.............. unless it has smoken hot lesbians in it <br/> in fact i am downloading porn even as i type	AQ8BWB7RNSQ6A
1889622141	0.09615	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	AQ8BWB7RNSQ6A
64199	0.35088	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	AHIMAFI8PNPZB
25796815	0.64912	What do you see in porn? <br/> -> sex <br/> What is sex for? <br/> -> baby making <br/> why should you watch others make baby? <br/> -> pleasure <br/> what causes pleasure? <br/> -> temptation <br/> what do you do to control temptation? <br/> -> then do it... <br/> conclusion: Porn is in a situation where there is temptation to increase the population of the next generation... wow.	AHIMAFI8PNPZB
29393	0.35088	Porn is wrong when it is not done in moderation. Porn addicts turn out to have intimacy issues in their relationships and mistreat and view women in a negative manner. Also people who are addicted to porn, expect all women to look like porn stars and act like porn stars, when in reality that is not what sex is about... But it tends to screw up their reality.	A1HF57KXRQJYIG
71943	0.64912	well, the people who watch porn, <br/> i guess thats ok, its NORMAL. <br/> but the people who are <br/> IN the porn, that is not normal.. <br/> i read it in a abnormal psychology book, <br/> that means they have a disorder	A1HF57KXRQJYIG
2474	0.35088	depending on your beleifs <br/> because im christian i beleave it is <br/> but to someone eles whos not christian it may be completly ok	ACY3ZOOZMVS7Y
32588	0.64912	Porn is wrong.. <br/> If people Watch it... We will want to do a free sex... Free Sex will bring a disease especially HIV... <br/> In Morallity it is wrong...	ACY3ZOOZMVS7Y
71821	0.17544	PORN iS WRONG WHY WOULD YOU WANT TO WATCH PEOPLE HAVE SEX!! MAYBE EVERYONE FEEL DIFFERENT BUT STILL IF YU WANNA WATCH PEOPLE HAVE SEX GET A MIRROR AND HAVE SEX AND LOOK AT YUR SELF...CUZ KIDS OUT HERE R WATCHIN IT AND DOIN THE WRONG THINGS!	A1CFK6SKOBNO8N
79734	0.32456	jarman: <br/> porn is wrong because it sholud be in 4-D with surround sound and special effects :) it would make it much more pleasurable btw im a girl........	A1CFK6SKOBNO8N
1889622141	0.17544	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	A1CFK6SKOBNO8N
50112	0.32456	porn is wrong.............. unless it has smoken hot lesbians in it <br/> in fact i am downloading porn even as i type	A1CFK6SKOBNO8N
1889622141	0.35088	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	A2TYACJSQF2D94
79306	0.64912	I become suicidal thinking of the one i love most getting off on other women.	A2TYACJSQF2D94
1191878965	0.35088	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A653PBNGBFXWT
1607563438	0.64912	Are you a Christian...or anything? If not, than hey who's to stop you! For the record, yeah it's wrong. Unfortunately, it's impossible to argue that, if you and the opposing individual refuse to share the same beliefs. Hence, my first point.	A653PBNGBFXWT
79734	0.35088	jarman: <br/> porn is wrong because it sholud be in 4-D with surround sound and special effects :) it would make it much more pleasurable btw im a girl........	A1LSOULYUQ1P2Z
2472	0.64912	Adrian Peterson? Are you my husband, seriously? If not then I'm sorry. Your name, along with your speech, have me convinced you are. Good one BTW.	A1LSOULYUQ1P2Z
29278	0.35088	Porn is definitely wrong. Porn is like an addiction to some people which is unhealthy and can lead to guilt and lust. An addiction to porn gives an unhealthy image of real sex. Porn promotes the fact that sex is totally based on pleasure, but it is actually based on love and affection also. Porn inspired numerous crimes that sometimes abuse the rights and virginity of many people.	A3S9Y0BS49QC1I
32588	0.64912	Porn is wrong.. <br/> If people Watch it... We will want to do a free sex... Free Sex will bring a disease especially HIV... <br/> In Morallity it is wrong...	A3S9Y0BS49QC1I
64199	0.35088	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	A2VE5IV9OD2SK1
2473	0.64912	porn is wrong..... <br/> it's wrong 'cause it's not any good. <br/> if it were REALLY good, then it would REALLY be wrong.	A2VE5IV9OD2SK1
29393	0.35088	Porn is wrong when it is not done in moderation. Porn addicts turn out to have intimacy issues in their relationships and mistreat and view women in a negative manner. Also people who are addicted to porn, expect all women to look like porn stars and act like porn stars, when in reality that is not what sex is about... But it tends to screw up their reality.	A1VOK7G8BSDWJQ
64199	0.64912	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	A1VOK7G8BSDWJQ
50112	0.35088	porn is wrong.............. unless it has smoken hot lesbians in it <br/> in fact i am downloading porn even as i type	ABNOZWOG0MQIA
2472	0.64912	Adrian Peterson? Are you my husband, seriously? If not then I'm sorry. Your name, along with your speech, have me convinced you are. Good one BTW.	ABNOZWOG0MQIA
1191878965	0.50000	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A3SYY81SZERUDA
71943	0.50000	well, the people who watch porn, <br/> i guess thats ok, its NORMAL. <br/> but the people who are <br/> IN the porn, that is not normal.. <br/> i read it in a abnormal psychology book, <br/> that means they have a disorder	A3SYY81SZERUDA
39342	0.17544	The argument that porn would expose one to the reality in life, and thus increasing one's maturity and prevent possible future sexual assaults, is totally crap. <br/> porn is definitely wrong. after a dosage, the guilt of wasting ur time, wasting energy, wasting effort and not devoting urself to another thing and regretting that you should not have started would almost kill you. trust me. <br/> its a road that shld not be taken, its as bad as smoking and dugs. i think the only reason its not banned in most developed countries is that they are facing an aging population.	A1KINNLY72IMVL
2473	0.32456	porn is wrong..... <br/> it's wrong 'cause it's not any good. <br/> if it were REALLY good, then it would REALLY be wrong.	A1KINNLY72IMVL
1191878965	0.17544	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A1KINNLY72IMVL
50112	0.32456	porn is wrong.............. unless it has smoken hot lesbians in it <br/> in fact i am downloading porn even as i type	A1KINNLY72IMVL
1191878965	0.04789	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A23FWON4GRUPMN
71555	0.12929	Biblically, yes it is wrong. But aside from that, it can become an addiction that destroys lives just like drugs and alcohol. There is a reason why God tells us what to and what not to do.	A23FWON4GRUPMN
54187	0.04789	If one is in a relationship then yes porn is wrong. No one has the right to tell others what to do, we can only hope to influence. Porn is disgusting. Seriously. It exploits men and women. It is not realistic and can split up relationships. <br/> If a man and a woman or a woman and a woman or man and a man are in a relationship then they should not need any other forms of sexual gratification other than their spouse. Out of love. And respect.	A23FWON4GRUPMN
29393	0.04789	Porn is wrong when it is not done in moderation. Porn addicts turn out to have intimacy issues in their relationships and mistreat and view women in a negative manner. Also people who are addicted to porn, expect all women to look like porn stars and act like porn stars, when in reality that is not what sex is about... But it tends to screw up their reality.	A23FWON4GRUPMN
1889622141	0.08859	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	A23FWON4GRUPMN
79734	0.31923	jarman: <br/> porn is wrong because it sholud be in 4-D with surround sound and special effects :) it would make it much more pleasurable btw im a girl........	A23FWON4GRUPMN
50112	0.31923	porn is wrong.............. unless it has smoken hot lesbians in it <br/> in fact i am downloading porn even as i type	A23FWON4GRUPMN
71555	0.35088	Biblically, yes it is wrong. But aside from that, it can become an addiction that destroys lives just like drugs and alcohol. There is a reason why God tells us what to and what not to do.	A6SOC0OST8YC5
79609	0.64912	Even though humans have sexual desires, it doesn't mean people you don't even know should watch you in pornographic content. Have sexual desires to the one you love.	A6SOC0OST8YC5
39342	0.04570	The argument that porn would expose one to the reality in life, and thus increasing one's maturity and prevent possible future sexual assaults, is totally crap. <br/> porn is definitely wrong. after a dosage, the guilt of wasting ur time, wasting energy, wasting effort and not devoting urself to another thing and regretting that you should not have started would almost kill you. trust me. <br/> its a road that shld not be taken, its as bad as smoking and dugs. i think the only reason its not banned in most developed countries is that they are facing an aging population.	A34MRQ1OP87XC6
2466	0.08454	Porn is Wrong. <br/> mainly because they are Not <br/> Doing it Right. <br/> it should be Hi Def. <br/> in three years, it will <br/> be in 3-D.	A34MRQ1OP87XC6
29278	0.04570	Porn is definitely wrong. Porn is like an addiction to some people which is unhealthy and can lead to guilt and lust. An addiction to porn gives an unhealthy image of real sex. Porn promotes the fact that sex is totally based on pleasure, but it is actually based on love and affection also. Porn inspired numerous crimes that sometimes abuse the rights and virginity of many people.	A34MRQ1OP87XC6
2474	0.08454	depending on your beleifs <br/> because im christian i beleave it is <br/> but to someone eles whos not christian it may be completly ok	A34MRQ1OP87XC6
81611	0.04570	I think it's wrong, It goes against women rights and those girls are under aged and abused. It's also really sick in a way, what freak would film people having sex?! I don't get it. I don't see what's so good about it, if you want sexual entertainment, masturbate or something.	A34MRQ1OP87XC6
64199	0.08454	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	A34MRQ1OP87XC6
1889622141	0.30464	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	A34MRQ1OP87XC6
71555	0.30464	Biblically, yes it is wrong. But aside from that, it can become an addiction that destroys lives just like drugs and alcohol. There is a reason why God tells us what to and what not to do.	A34MRQ1OP87XC6
39342	0.03762	The argument that porn would expose one to the reality in life, and thus increasing one's maturity and prevent possible future sexual assaults, is totally crap. <br/> porn is definitely wrong. after a dosage, the guilt of wasting ur time, wasting energy, wasting effort and not devoting urself to another thing and regretting that you should not have started would almost kill you. trust me. <br/> its a road that shld not be taken, its as bad as smoking and dugs. i think the only reason its not banned in most developed countries is that they are facing an aging population.	A33EE91AZUG1LW
1191878965	0.06959	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A33EE91AZUG1LW
71943	0.03762	well, the people who watch porn, <br/> i guess thats ok, its NORMAL. <br/> but the people who are <br/> IN the porn, that is not normal.. <br/> i read it in a abnormal psychology book, <br/> that means they have a disorder	A33EE91AZUG1LW
2472	0.06959	Adrian Peterson? Are you my husband, seriously? If not then I'm sorry. Your name, along with your speech, have me convinced you are. Good one BTW.	A33EE91AZUG1LW
2474	0.03762	depending on your beleifs <br/> because im christian i beleave it is <br/> but to someone eles whos not christian it may be completly ok	A33EE91AZUG1LW
27868	0.10157	in the past, children could walk around as they pleased, to and from the candy store, to and from school. now there are child pornographors, sexual predators online. porn has opened the doors to new crimes.	A33EE91AZUG1LW
71821	0.25078	PORN iS WRONG WHY WOULD YOU WANT TO WATCH PEOPLE HAVE SEX!! MAYBE EVERYONE FEEL DIFFERENT BUT STILL IF YU WANNA WATCH PEOPLE HAVE SEX GET A MIRROR AND HAVE SEX AND LOOK AT YUR SELF...CUZ KIDS OUT HERE R WATCHIN IT AND DOIN THE WRONG THINGS!	A33EE91AZUG1LW
64199	0.25078	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	A33EE91AZUG1LW
79609	0.03762	Even though humans have sexual desires, it doesn't mean people you don't even know should watch you in pornographic content. Have sexual desires to the one you love.	A33EE91AZUG1LW
32588	0.06959	Porn is wrong.. <br/> If people Watch it... We will want to do a free sex... Free Sex will bring a disease especially HIV... <br/> In Morallity it is wrong...	A33EE91AZUG1LW
29278	0.03762	Porn is definitely wrong. Porn is like an addiction to some people which is unhealthy and can lead to guilt and lust. An addiction to porn gives an unhealthy image of real sex. Porn promotes the fact that sex is totally based on pleasure, but it is actually based on love and affection also. Porn inspired numerous crimes that sometimes abuse the rights and virginity of many people.	A33EE91AZUG1LW
71943	0.50000	well, the people who watch porn, <br/> i guess thats ok, its NORMAL. <br/> but the people who are <br/> IN the porn, that is not normal.. <br/> i read it in a abnormal psychology book, <br/> that means they have a disorder	AXL8STMTF8Z21
64199	0.50000	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	AXL8STMTF8Z21
27868	0.35088	in the past, children could walk around as they pleased, to and from the candy store, to and from school. now there are child pornographors, sexual predators online. porn has opened the doors to new crimes.	A255J6F9EXVLS8
2466	0.64912	Porn is Wrong. <br/> mainly because they are Not <br/> Doing it Right. <br/> it should be Hi Def. <br/> in three years, it will <br/> be in 3-D.	A255J6F9EXVLS8
39342	0.25974	The argument that porn would expose one to the reality in life, and thus increasing one's maturity and prevent possible future sexual assaults, is totally crap. <br/> porn is definitely wrong. after a dosage, the guilt of wasting ur time, wasting energy, wasting effort and not devoting urself to another thing and regretting that you should not have started would almost kill you. trust me. <br/> its a road that shld not be taken, its as bad as smoking and dugs. i think the only reason its not banned in most developed countries is that they are facing an aging population.	AQQEHZ7RU40OW
64199	0.37013	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	AQQEHZ7RU40OW
71821	0.37013	PORN iS WRONG WHY WOULD YOU WANT TO WATCH PEOPLE HAVE SEX!! MAYBE EVERYONE FEEL DIFFERENT BUT STILL IF YU WANNA WATCH PEOPLE HAVE SEX GET A MIRROR AND HAVE SEX AND LOOK AT YUR SELF...CUZ KIDS OUT HERE R WATCHIN IT AND DOIN THE WRONG THINGS!	AQQEHZ7RU40OW
29278	0.35088	Porn is definitely wrong. Porn is like an addiction to some people which is unhealthy and can lead to guilt and lust. An addiction to porn gives an unhealthy image of real sex. Porn promotes the fact that sex is totally based on pleasure, but it is actually based on love and affection also. Porn inspired numerous crimes that sometimes abuse the rights and virginity of many people.	A1GVCHT9CEHRJ8
2472	0.64912	Adrian Peterson? Are you my husband, seriously? If not then I'm sorry. Your name, along with your speech, have me convinced you are. Good one BTW.	A1GVCHT9CEHRJ8
2472	0.18930	Adrian Peterson? Are you my husband, seriously? If not then I'm sorry. Your name, along with your speech, have me convinced you are. Good one BTW.	A21TECY6SM7BNV
2466	0.18930	Porn is Wrong. <br/> mainly because they are Not <br/> Doing it Right. <br/> it should be Hi Def. <br/> in three years, it will <br/> be in 3-D.	A21TECY6SM7BNV
71821	0.18930	PORN iS WRONG WHY WOULD YOU WANT TO WATCH PEOPLE HAVE SEX!! MAYBE EVERYONE FEEL DIFFERENT BUT STILL IF YU WANNA WATCH PEOPLE HAVE SEX GET A MIRROR AND HAVE SEX AND LOOK AT YUR SELF...CUZ KIDS OUT HERE R WATCHIN IT AND DOIN THE WRONG THINGS!	A21TECY6SM7BNV
71943	0.18930	well, the people who watch porn, <br/> i guess thats ok, its NORMAL. <br/> but the people who are <br/> IN the porn, that is not normal.. <br/> i read it in a abnormal psychology book, <br/> that means they have a disorder	A21TECY6SM7BNV
1607563438	0.02840	Are you a Christian...or anything? If not, than hey who's to stop you! For the record, yeah it's wrong. Unfortunately, it's impossible to argue that, if you and the opposing individual refuse to share the same beliefs. Hence, my first point.	A21TECY6SM7BNV
2474	0.05253	depending on your beleifs <br/> because im christian i beleave it is <br/> but to someone eles whos not christian it may be completly ok	A21TECY6SM7BNV
71555	0.02840	Biblically, yes it is wrong. But aside from that, it can become an addiction that destroys lives just like drugs and alcohol. There is a reason why God tells us what to and what not to do.	A21TECY6SM7BNV
25796815	0.05253	What do you see in porn? <br/> -> sex <br/> What is sex for? <br/> -> baby making <br/> why should you watch others make baby? <br/> -> pleasure <br/> what causes pleasure? <br/> -> temptation <br/> what do you do to control temptation? <br/> -> then do it... <br/> conclusion: Porn is in a situation where there is temptation to increase the population of the next generation... wow.	A21TECY6SM7BNV
1889622141	0.02840	It is wrong. Porn is wrong because you are being lustful: it's even more wrong when you're married because you're looking at another person in a preverted way that's not your wife or husband, which believe it or not, counts as cheating on them. But all of us have been lustful before, right? I'm not judging you, but it is wrong and you should stop.	A21TECY6SM7BNV
2473	0.05253	porn is wrong..... <br/> it's wrong 'cause it's not any good. <br/> if it were REALLY good, then it would REALLY be wrong.	A21TECY6SM7BNV
2471	0.05631	is it wrong? yes. unhealthy? yes. Addictive? yes. but so is smoking ciggarettes. just because its wrong doesn't mean it shouldn't exist.	A1VGZ2K3HF66TE
2473	0.10418	porn is wrong..... <br/> it's wrong 'cause it's not any good. <br/> if it were REALLY good, then it would REALLY be wrong.	A1VGZ2K3HF66TE
1191878965	0.16310	hells yeah porn is wrong. i mean wtf. film naked girls to publicly distribute it on the internet so jerk off's can jack off to them. porn is only here because it makes so much money and stupid people are buying into it. if it's not wrong then try watching it in front of your family, friends or the younger youth. yeah you would feel uncomfortable and you know why? because of common f**king sense and our conscience deep inside we know it's wrong.	A1VGZ2K3HF66TE
25796815	0.12563	What do you see in porn? <br/> -> sex <br/> What is sex for? <br/> -> baby making <br/> why should you watch others make baby? <br/> -> pleasure <br/> what causes pleasure? <br/> -> temptation <br/> what do you do to control temptation? <br/> -> then do it... <br/> conclusion: Porn is in a situation where there is temptation to increase the population of the next generation... wow.	A1VGZ2K3HF66TE
64199	0.05631	Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u	A1VGZ2K3HF66TE
27868	0.10418	in the past, children could walk around as they pleased, to and from the candy store, to and from school. now there are child pornographors, sexual predators online. porn has opened the doors to new crimes.	A1VGZ2K3HF66TE
79734	0.17349	jarman: <br/> porn is wrong because it sholud be in 4-D with surround sound and special effects :) it would make it much more pleasurable btw im a girl........	A1VGZ2K3HF66TE
29278	0.05631	Porn is definitely wrong. Porn is like an addiction to some people which is unhealthy and can lead to guilt and lust. An addiction to porn gives an unhealthy image of real sex. Porn promotes the fact that sex is totally based on pleasure, but it is actually based on love and affection also. Porn inspired numerous crimes that sometimes abuse the rights and virginity of many people.	A1VGZ2K3HF66TE
81611	0.10418	I think it's wrong, It goes against women rights and those girls are under aged and abused. It's also really sick in a way, what freak would film people having sex?! I don't get it. I don't see what's so good about it, if you want sexual entertainment, masturbate or something.	A1VGZ2K3HF66TE
29393	0.05631	Porn is wrong when it is not done in moderation. Porn addicts turn out to have intimacy issues in their relationships and mistreat and view women in a negative manner. Also people who are addicted to porn, expect all women to look like porn stars and act like porn stars, when in reality that is not what sex is about... But it tends to screw up their reality.	A1VGZ2K3HF66TE
2471	0.50000	is it wrong? yes. unhealthy? yes. Addictive? yes. but so is smoking ciggarettes. just because its wrong doesn't mean it shouldn't exist.	A37CE37LHUN8M6
79609	0.50000	Even though humans have sexual desires, it doesn't mean people you don't even know should watch you in pornographic content. Have sexual desires to the one you love.	A37CE37LHUN8M6
39342	0.35088	The argument that porn would expose one to the reality in life, and thus increasing one's maturity and prevent possible future sexual assaults, is totally crap. <br/> porn is definitely wrong. after a dosage, the guilt of wasting ur time, wasting energy, wasting effort and not devoting urself to another thing and regretting that you should not have started would almost kill you. trust me. <br/> its a road that shld not be taken, its as bad as smoking and dugs. i think the only reason its not banned in most developed countries is that they are facing an aging population.	A2ER0EVZ7E1Z8G
